2024-10-13 12:20:56,001,0,Lion,2.018
2024-10-13 12:24:13,001,0,Elephant,2.171
2024-10-13 12:25:22,001,0,Elephant,2.171
2024-10-13 12:25:31,002,0,Lion,2.076
